op1,op2,s2,s3,s4,s5,s6,s7,s8,s9,s11,s12,s13,s14,s15,s16,s17,s20,s21,op1_roll5,op2_roll5,s2_roll5,s3_roll5,s4_roll5,s5_roll5,s6_roll5,s7_roll5,s8_roll5,s9_roll5,s11_roll5,s12_roll5,s13_roll5,s14_roll5,s15_roll5,s16_roll5,s17_roll5,s20_roll5,s21_roll5
0.603448275862069,0.25,0.32228915662648205,0.23348593852191613,0.31043214044564493,0.0,1.0,0.755233494363921,0.22727272727297532,0.12510096024410444,0.17857142857142705,0.5778251599147097,0.1911764705882888,0.2097223655691991,0.4197768372450952,0.0,0.3333333333333357,0.6201550387596875,0.8070974868820784,0.46436781609195404,0.55,0.3072289156626482,0.3664704599956437,0.281532748143146,0.0,1.0,0.6685990338164288,0.2030303030303912,0.12478686170690168,0.21666666666666715,0.6959488272921106,0.22941176470585561,0.16445453607183252,0.3200461716044643,0.0,0.3333333333333357,0.6682170542635646,0.7102181717757532
0.5919540229885057,0.6666666666666667,0.2560240963855165,0.26967516895575017,0.30216070222822466,0.0,1.0,0.7520128824476586,0.2878787878789808,0.12402405097370917,0.19642857142857295,0.6631130063965855,0.20588235294098922,0.17705645577458995,0.26510196229319405,0.0,0.25,0.7131782945736447,0.6514774924054123,0.47126436781609193,0.5666666666666667,0.28192771084336526,0.32762153913233477,0.28956785955435504,0.0,1.0,0.674396135265701,0.2242424242425841,0.11602799964103241,0.1952380952380956,0.6737739872068204,0.22647058823522456,0.16644648570543835,0.31727587533666934,0.0,0.31666666666666854,0.6620155038759676,0.7070698702016017
0.3908045977011494,0.8333333333333334,0.5602409638554491,0.24307826466100124,0.31363943281566264,0.0,1.0,0.5780998389694076,0.33333333333303017,0.11258188997577179,0.31547619047619335,0.6737739872068289,0.29411764705855603,0.1453194344101547,0.347441323585997,0.0,0.4166666666666714,0.6124031007751931,0.5267881800607555,0.4885057471264368,0.5833333333333334,0.3126506024096386,0.32426422498365354,0.28909520594193056,0.0,1.0,0.6611916264090183,0.2606060606061874,0.12143049448084327,0.21190476190476276,0.6473347547974384,0.2411764705881069,0.16338115388584953,0.3231242785686817,0.0,0.35000000000000286,0.6558139534883708,0.6974316487158234
0.5517241379310345,0.5,0.34337349397591765,0.4776542402441706,0.2854490209318037,0.0,1.0,0.7455716586151482,0.2878787878789808,0.115049807053758,0.3511904761904745,0.6353944562899727,0.17647058823513362,0.17798534420477097,0.2751058099268988,0.0,0.4166666666666714,0.8062015503875948,0.6743993371996666,0.4896551724137931,0.5666666666666667,0.32650602409638624,0.3328537170263829,0.303814989871708,0.0,1.0,0.6866344605475063,0.2727272727273885,0.12224715067755909,0.2297619047619051,0.6422174840085262,0.2264705882351336,0.17240169264113944,0.3412851096575622,0.0,0.36666666666666997,0.6759689922480611,0.6908036454018216
0.39655172413793105,0.25,0.36746987951806886,0.27861347285807625,0.33558406482107017,0.0,1.0,0.6103059581320451,0.31818181818198354,0.13681234855962998,0.26785714285714235,0.8123667377398789,0.29411764705855603,0.14253276911961876,0.3655252020007751,0.0,0.25,0.6589147286821699,0.6293841480254088,0.506896551724138,0.5,0.3698795180722868,0.3005014170481829,0.30945307224848123,0.0,1.0,0.6882447665056362,0.29090909090919015,0.12271381136139467,0.26190476190476203,0.6724946695095951,0.23235294117630473,0.1705232738156667,0.33459022701039204,0.0,0.3333333333333357,0.682170542635658,0.6578293289146643
0.5344827586206896,0.9166666666666667,0.27710843373492366,0.3693045563549191,0.37559081701553154,0.0,1.0,0.6586151368760227,0.22727272727297532,0.12388943731490798,0.23214285714285765,0.5970149253731307,0.2794117647058556,0.18665496955309635,0.26433243555213437,0.0,0.3333333333333357,0.6434108527131777,0.7743717205191913,0.4931034482758621,0.6333333333333333,0.36084337349397516,0.32766514061478347,0.32248480756245856,0.0,1.0,0.6689210950080564,0.29090909090919015,0.12247150677555538,0.27261904761904815,0.6763326226012794,0.2499999999998181,0.16590979461244615,0.30350134667179984,0.0,0.3333333333333357,0.686821705426356,0.6512841756420868
0.5114942528735632,0.6666666666666667,0.4126506024096557,0.30346631785481293,0.29878460499662296,0.0,1.0,0.6360708534621438,0.24242424242402194,0.14892757785156618,0.1607142857142847,0.6823027718550065,0.23529411764684482,0.19264113943647487,0.4974990380915756,0.0,0.3333333333333357,0.5193798449612395,0.604391052195524,0.47701149425287354,0.6333333333333334,0.392168674698803,0.334423370394596,0.3218095881161382,0.0,1.0,0.6457326892109535,0.28181818181819834,0.1274522121511268,0.26547619047619053,0.6801705756929636,0.2558823529409892,0.16902673134482313,0.3499807618314762,0.0,0.35000000000000286,0.648062015503875,0.6418668876001092
0.3218390804597701,0.41666666666666663,0.42469879518071707,0.43601482450403495,0.23413234301147767,0.0,1.0,0.7004830917874472,0.22727272727297532,0.12483173292649496,0.2142857142857153,0.6545842217483937,0.2794117647058556,0.1692125090308565,0.2997306656406309,0.0,0.3333333333333357,0.5813953488372086,0.6966307649820536,0.46321839080459765,0.55,0.3650602409638566,0.3730106823632028,0.3059081701553012,0.0,1.0,0.6702093397745614,0.2606060606061874,0.1299021807412714,0.2452380952380949,0.6763326226012765,0.2529411764704491,0.1738053462689635,0.34043863024240295,0.0,0.3333333333333357,0.641860465116278,0.6758354045843689
0.6839080459770115,0.25,0.17469879518071707,0.36014824504033527,0.3055367994598228,0.0,1.0,0.6972624798711706,0.2121212121210192,0.14475455442878626,0.32738095238095255,0.6823027718550065,0.2205882352941444,0.15063474042728586,0.4124663332050815,0.0,0.25,0.5116279069767415,0.6244131455399042,0.4896551724137931,0.5,0.33132530120481646,0.3495094833224357,0.30992572586090505,0.0,1.0,0.6605475040257659,0.24545454545459505,0.13584313021627709,0.2404761904761905,0.6857142857142833,0.2617647058822513,0.16833522551346647,0.3679107348980395,0.0,0.30000000000000143,0.5829457364341074,0.6658381662524164
0.28735632183908044,0.5833333333333334,0.5512048192771033,0.21953346413778263,0.3879135719108717,0.0,1.0,0.7987117552334837,0.22727272727297532,0.10845373777259226,0.2202380952380949,0.7206823027718627,0.20588235294098922,0.15362782536897157,0.36975759907656425,0.0,0.3333333333333357,0.6899224806201545,0.7288041977354354,0.46781609195402296,0.5666666666666667,0.3680722891566234,0.337693481578377,0.32039162727886533,0.0,1.0,0.6982286634460536,0.2272727272727934,0.13017140805886954,0.23095238095238102,0.66737739872068,0.24411764705873792,0.17055423676333703,0.3687572143131973,0.0,0.31666666666666854,0.5891472868217044,0.6857221761944217
0.43103448275862066,0.5833333333333334,0.34939759036143414,0.32766514061478347,0.2680621201890645,0.0,1.0,0.681159420289859,0.31818181818198354,0.11854976218253199,0.17857142857142705,0.7953091684434952,0.29411764705855603,0.17586954278047529,0.3078106964217042,0.0,0.3333333333333357,0.7364341085271313,0.5742888704777656,0.4471264367816092,0.5,0.3825301204819255,0.32936559843034985,0.29888588791357196,0.0,1.0,0.7027375201288208,0.24545454545459505,0.12910347303239433,0.2202380952380949,0.7070362473347529,0.24705882352927802,0.1683971514088128,0.3774528664871113,0.0,0.31666666666666854,0.6077519379844951,0.6457056061861366
0.5114942528735632,0.5,0.46987951807227546,0.4772182254196693,0.3092505064145854,0.0,1.0,0.6086956521739069,0.2121212121210192,0.17715157497980272,0.23214285714285765,0.7057569296375306,0.2205882352941444,0.15724016926411366,0.3020392458637957,0.0,0.3333333333333357,0.6046511627906987,0.6697045015189218,0.4471264367816092,0.4666666666666666,0.3939759036144494,0.3641159799433211,0.3009790681971644,0.0,1.0,0.6972624798711735,0.2393939393939945,0.13474827245804163,0.2345238095238095,0.7117270788912577,0.24411764705873792,0.16131695737434057,0.33836090804155533,0.0,0.31666666666666854,0.6248062015503869,0.6587682960508161
0.6954022988505747,0.25,0.2801204819276961,0.373882712012211,0.21100607697501772,0.0,1.0,0.6650563607085331,0.22727272727297532,0.11015884411738597,0.23809523809523725,0.603411513859271,0.25,0.14428733615439882,0.38130050019238126,0.0,0.3333333333333357,0.6201550387596875,0.7760287213476929,0.5218390804597701,0.4333333333333334,0.3650602409638452,0.35168955744495634,0.29635381498987245,0.0,1.0,0.6901771336553907,0.2393939393939945,0.13181369469621984,0.23928571428571388,0.7014925373134332,0.2382352941175668,0.15633192279904903,0.3546748749519054,0.0,0.31666666666666854,0.6325581395348827,0.674647887323944
0.4425287356321839,0.75,0.3524096385542066,0.43143666884674303,0.2795408507765025,0.0,1.0,0.5861513687600706,0.33333333333303017,0.09885129677824978,0.3511904761904745,0.7334754797441434,0.2205882352941444,0.17514707400144403,0.24701808387841595,0.0,0.3333333333333357,0.6666666666666643,0.6564484948909097,0.4735632183908046,0.5333333333333334,0.4006024096385431,0.36594724220623787,0.29115462525320834,0.0,1.0,0.6679549114331707,0.2636363636363967,0.12263304316611254,0.24404761904761826,0.7117270788912606,0.2382352941175668,0.16123438951388067,0.3215852250865723,0.0,0.3333333333333357,0.6635658914728673,0.6810549571941451
0.632183908045977,0.16666666666666663,0.46987951807227546,0.5027250926531508,0.28933153274814316,0.0,1.0,0.6682769726247955,0.18181818181801646,0.14551736516198588,0.3035714285714306,0.8251599147121453,0.20588235294098922,0.18923521519248254,0.2570219315121207,0.0,0.4166666666666714,0.6279069767441854,0.7381938690969321,0.542528735632184,0.45,0.3843373493975776,0.4225855679093115,0.27143821742066265,0.0,1.0,0.641867954911433,0.25454545454540495,0.13004576864399126,0.2607142857142854,0.7326226012793171,0.2382352941175668,0.16835586747858286,0.29903809157368355,0.0,0.35000000000000286,0.6511627906976735,0.6829328914664444
0.5,0.6666666666666667,0.286144578313241,0.393285371702639,0.23328831870357902,0.0,1.0,0.6859903381642596,0.25757575757597806,0.11388315534416904,0.24404761904761685,0.7654584221748308,0.26470588235270043,0.1610589328103984,0.3889957676029283,0.0,0.5,0.5581395348837184,0.7190002761668026,0.5563218390804597,0.4666666666666667,0.3716867469879389,0.43570961412688264,0.2644834571235656,0.0,1.0,0.6428341384863131,0.24242424242420385,0.12911244727631868,0.2738095238095234,0.7266524520255843,0.23235294117639568,0.16539374548456748,0.3152751058099284,0.0,0.3833333333333357,0.6155038759689908,0.7118751726042518
0.43103448275862066,0.16666666666666663,0.37048192771086974,0.42358840200567016,0.3306887238352445,0.0,1.0,0.6795491143317349,0.18181818181801646,0.11769720901013869,0.3095238095238102,0.7057569296375306,0.3676470588234224,0.178862627722161,0.30665640631012536,0.0,0.4166666666666714,0.6589147286821699,0.7636012151339386,0.5402298850574712,0.4,0.3518072289156578,0.4249836494440828,0.2687711006076974,0.0,1.0,0.6570048309178788,0.2363636363636033,0.11722157408238587,0.28928571428571387,0.7266524520255843,0.2617647058822513,0.16971823717617696,0.31619853789919433,0.0,0.40000000000000285,0.6263565891472851,0.7306545153272552
0.3620689655172414,0.9166666666666667,0.34337349397591765,0.2572487464573783,0.2849426063470659,0.0,1.0,0.7777777777777715,0.33333333333303017,0.12613299829489222,0.33333333333333215,0.8272921108742111,0.29411764705855603,0.14119104138713823,0.4132358599461341,0.0,0.1666666666666714,0.6744186046511587,0.5383871858602589,0.4735632183908046,0.5333333333333334,0.3644578313253021,0.40165685633311626,0.283558406482107,0.0,1.0,0.6795491143317264,0.25757575757561424,0.12041640491788712,0.30833333333333285,0.7714285714285722,0.2705882352939625,0.16909897822272485,0.3225856098499449,0.0,0.36666666666666997,0.6372093023255794,0.6831262082297684
0.5689655172413793,0.41666666666666663,0.2108433734939581,0.30063222149553326,0.31634031060094614,0.0,1.0,0.7085346215780959,0.22727272727297532,0.1289598851296745,0.23214285714285765,0.7931769722814437,0.26470588235270043,0.17091547115285266,0.3616775682955051,0.0,0.4166666666666714,0.6124031007751931,0.6427782380557829,0.4988505747126437,0.4666666666666667,0.3361445783132524,0.3754959668628743,0.29091829844699574,0.0,1.0,0.7040257648953314,0.2363636363636033,0.12643812258817205,0.2845238095238095,0.7833688699360323,0.2794117647056737,0.16825265765300657,0.34551750673336273,0.0,0.38333333333333713,0.6263565891472851,0.680392156862743
0.3735632183908046,0.5,0.29819277108435926,0.49008066274253537,0.2334571235651559,0.0,1.0,0.7278582930756841,0.25757575757597806,0.10719734362380251,0.32738095238095255,0.7462686567164241,0.17647058823513362,0.19568582929094447,0.3139669103501319,0.0,0.1666666666666714,0.7054263565891432,0.7136150234741834,0.4471264367816092,0.5333333333333334,0.30180722891566913,0.3729670808807512,0.2797434166103983,0.0,1.0,0.7159420289855092,0.2515151515151956,0.11877411828053538,0.28928571428571387,0.767590618336888,0.2735294117645026,0.16954278047269894,0.35690650250096495,0.0,0.33333333333333715,0.6418604651162767,0.6754763877381933
0.5804597701149425,0.9166666666666667,0.2439759036144551,0.2864617396991562,0.24729912221472006,0.0,1.0,0.6892109500805219,0.2727272727270247,0.16624786861707008,0.33333333333333215,0.6950959488273014,0.26470588235270043,0.1307668490040257,0.3289726818006926,0.0,0.3333333333333357,0.6201550387596875,0.6090858878762759,0.46321839080459776,0.5833333333333333,0.29337349397591195,0.35160235448005467,0.28254557731262653,0.0,1.0,0.7165861513687617,0.25454545454540495,0.1292470609351156,0.30714285714285694,0.7535181236673821,0.2735294117645026,0.1634843637114244,0.3449018853405178,0.0,0.30000000000000426,0.6542635658914705,0.6534935100800879
0.5287356321839081,0.25,0.33734939759037275,0.44342707652060653,0.30570560432140326,0.0,1.0,0.8228663446054867,0.2121212121210192,0.13120344610966583,0.23809523809523725,0.6886993603411469,0.2794117647058556,0.15357622045618768,0.34590227010388475,0.0,0.3333333333333357,0.6821705426356601,0.8363711681855861,0.48275862068965514,0.6,0.2867469879518126,0.3555700893830419,0.27754895340985825,0.0,1.0,0.745249597423512,0.2606060606060055,0.13194830835502103,0.29285714285714237,0.7501066098081054,0.2558823529409892,0.15842708225822974,0.3527510580992697,0.0,0.2833333333333371,0.6589147286821685,0.6680475006904174
0.2586206896551724,0.16666666666666663,0.45180722891566916,0.37846086766950293,0.3406482106684692,0.0,1.0,0.7665056360708604,0.2121212121210192,0.11397289778335562,0.25595238095238315,0.6865671641790954,0.29411764705855603,0.17793373929197998,0.19392073874566762,0.0,0.3333333333333357,0.5348837209302282,0.6302126484396595,0.46206896551724136,0.45,0.3084337349397629,0.37981251362546686,0.2886900742741389,0.0,1.0,0.7429951690821298,0.2363636363636033,0.12951628825271372,0.27738095238095256,0.7219616204690823,0.2558823529409892,0.16577562183919808,0.3088880338591764,0.0,0.31666666666667,0.6310077519379824,0.6864125932062975
0.5862068965517242,0.41666666666666663,0.40060240963853744,0.2273817309788555,0.307731262660365,0.0,1.0,0.7165861513687588,0.19696969696997257,0.11096652607017887,0.3690476190476204,0.6417910447761273,0.3088235294117112,0.13763030240478713,0.42323970757984597,0.0,0.3333333333333357,0.5193798449612395,0.573046119856393,0.46551724137931033,0.45,0.34638554216867873,0.3651624155221313,0.28696826468602266,0.0,1.0,0.7446054750402624,0.23030303030300275,0.1259176164408146,0.3047619047619051,0.691684434968019,0.26470588235279136,0.15911858808958498,0.32120046171604455,0.0,0.3000000000000028,0.6124031007751917,0.6724661695664196
0.5172413793103449,0.6666666666666667,0.37048192771086974,0.413342053629826,0.3502700877785294,0.0,1.0,0.7165861513687588,0.2121212121210192,0.10782554069820094,0.2738095238095255,0.6524520255863564,0.1911764705882888,0.20760656414490342,0.4544055405925391,0.0,0.25,0.7674418604651159,0.721071527202426,0.4942528735632184,0.4833333333333333,0.3608433734939808,0.34981469369958945,0.3103308575286974,0.0,1.0,0.7423510466988773,0.22121212121201098,0.12604325585569426,0.29404761904761967,0.6729211087420055,0.26764705882342243,0.16150273506037677,0.349288187764526,0.0,0.31666666666666854,0.6248062015503862,0.6739574703120681
0.47701149425287354,0.3333333333333333,0.40060240963853744,0.2328319162851571,0.39314652261985117,0.0,1.0,0.7536231884057969,0.16666666666696983,0.10244099434622456,0.23809523809523725,0.7739872068230369,0.23529411764684482,0.16792238621116695,0.3836090804155461,0.0,0.3333333333333357,0.5581395348837184,0.740955537144437,0.4735632183908046,0.3666666666666667,0.3921686746987973,0.3390887290167896,0.3395003376097236,0.0,1.0,0.7552334943639323,0.2,0.11328188100152517,0.2750000000000007,0.6886993603411525,0.2617647058822513,0.16893384250180504,0.3602154674874967,0.0,0.31666666666666854,0.6124031007751924,0.7003314001657003
0.47701149425287354,0.5,0.23493975903613773,0.175931981687377,0.2810600945307229,0.0,1.0,0.7697262479871227,0.25757575757597806,0.15126088127075832,0.26190476190476275,0.7675906183368824,0.23529411764684482,0.1651873258334149,0.3435936898807199,0.0,0.3333333333333357,0.6589147286821699,0.7470312068489307,0.46321839080459776,0.4166666666666667,0.3716867469879503,0.2855897100501437,0.33457123565158753,0.0,1.0,0.7446054750402595,0.20909090909099176,0.11729336803374366,0.2797619047619058,0.7044776119402997,0.2529411764704491,0.17125606357725048,0.35975375144286376,0.0,0.31666666666666854,0.6077519379844943,0.6824634078983692
0.39655172413793105,0.3333333333333333,0.216867469879503,0.40462175713974347,0.29118838622552445,0.0,1.0,0.780998389694048,0.2727272727270247,0.1504980705375587,0.25000000000000355,0.7953091684434952,0.29411764705855603,0.18923521519248254,0.3497499038091618,0.0,0.3333333333333357,0.7131782945736447,0.8044739022369498,0.49080459770114937,0.45,0.3246987951807171,0.29082188794419184,0.3246792707629986,0.0,1.0,0.747504025764897,0.22121212121219286,0.12459840258458428,0.2785714285714299,0.7262260127931797,0.2529411764704491,0.173516358757351,0.3909195844555626,0.0,0.31666666666666854,0.6434108527131777,0.7173156586578273
0.3275862068965517,0.41666666666666663,0.24096385542168264,0.2653150207107089,0.31127616475354714,0.0,1.0,0.6634460547504091,0.18181818181801646,0.13474827245804732,0.1607142857142847,0.7547974413646159,0.25,0.16446485705439073,0.34282416313966735,0.0,0.3333333333333357,0.4341085271317837,0.6568627450980387,0.4390804597701149,0.45,0.2927710843373461,0.2984085458905625,0.325388251181635,0.0,1.0,0.7368760064412271,0.21818181818180166,0.12935475186215797,0.23690476190476276,0.7488272921108774,0.2411764705881069,0.1788832696872717,0.37483647556752686,0.0,0.31666666666666854,0.6263565891472865,0.7340789837061564
0.5,0.16666666666666663,0.31024096385542066,0.24068018312622996,0.32950708980418497,0.0,1.0,0.7600644122383358,0.24242424242402194,0.1402225612492103,0.2857142857142847,0.6716417910447774,0.1911764705882888,0.16043967385694913,0.20584840323201092,0.0,0.3333333333333357,0.5426356589147296,0.666528583264288,0.435632183908046,0.35,0.2807228915662563,0.2638761717898433,0.32123565158676615,0.0,1.0,0.7455716586151425,0.2242424242424022,0.13583415597235984,0.2392857142857146,0.7526652452025615,0.2411764705881069,0.16944989162968085,0.3251250480954212,0.0,0.3333333333333357,0.5813953488372092,0.7231703949185289
0.6896551724137931,0.8333333333333334,0.3584337349397515,0.4419010246348378,0.353814989871708,0.0,1.0,0.6231884057971087,0.24242424242402194,0.12231894462891546,0.1428571428571459,0.7206823027718627,0.2205882352941444,0.19682113737227525,0.4313197383609051,0.0,0.3333333333333357,0.7674418604651159,0.7597348798674446,0.47816091954022993,0.45,0.2722891566264991,0.30568999345977943,0.3133693450371375,0.0,1.0,0.7194847020934049,0.23939393939381262,0.139809746028898,0.22023809523809632,0.7420042643923267,0.2382352941175668,0.1752296418619025,0.334667179684493,0.0,0.3333333333333357,0.6232558139534887,0.7269262634631304
0.5287356321839081,0.16666666666666663,0.27409638554217963,0.296926095487251,0.3229237002025691,0.0,1.0,0.6586151368760227,0.2727272727270247,0.15853001884590867,0.38095238095238315,0.7547974413646159,0.25,0.15966560016513398,0.3416698730280885,0.0,0.3333333333333357,0.6666666666666643,0.6639049986191665,0.4885057471264368,0.3833333333333333,0.2801204819277075,0.32988881621975424,0.32174206617150675,0.0,1.0,0.6972624798711848,0.24242424242402194,0.1412635735439281,0.2440476190476204,0.7394456289978735,0.24117647058819786,0.17412529672824634,0.3342824163139667,0.0,0.3333333333333357,0.6248062015503877,0.7103010218171775
0.3448275862068965,0.9166666666666667,0.31024096385542066,0.44647918029212974,0.4017555705604323,0.0,1.0,0.6167471819645698,0.19696969696997257,0.16220945885309135,0.2797619047619051,0.8635394456290015,0.3088235294117112,0.1407782020848387,0.3151212004617179,0.0,0.3333333333333357,0.6589147286821699,0.5807787903893953,0.47816091954022993,0.5,0.298795180722891,0.3382603008502315,0.34385550303848833,0.0,1.0,0.6644122383252892,0.22727272727261152,0.14360585120703462,0.2500000000000007,0.7530916844349747,0.24411764705882888,0.16443389410671755,0.32735667564447796,0.0,0.3333333333333357,0.6139534883720927,0.6655619994476666
0.4942528735632184,0.6666666666666667,0.216867469879503,0.34663178548071016,0.31988521269412473,0.0,1.0,0.69243156199677,0.2121212121210192,0.11280624607377376,0.3571428571428612,0.7697228144989197,0.17647058823513362,0.1626070801940358,0.36629472874182767,0.0,0.3333333333333357,0.7131782945736447,0.8024026512013265,0.5114942528735632,0.55,0.2939759036144551,0.35452365380423173,0.34557731262660385,0.0,1.0,0.6702093397745614,0.23333333333321207,0.1392174459301799,0.28928571428571603,0.7560767590618355,0.22941176470585561,0.16406233873464657,0.33205078876491,0.0,0.3333333333333357,0.6697674418604649,0.6946699806683242
